duration,amplitude_max,dominant_frequency,spectral_centroid,zero_crossing_rate,file_name,duration_seconds,label
4.84,0.26206845,58.47107438016529,1874.9612706813664,0.0683780651913875,IMG_6869.wav,4.84,short
12.17002267573696,0.17900097,97.04172551416252,2937.845751097701,0.1430840773809523,IMG_9227.wav,12.17002267573696,long
8.42,0.1747252,312.70783847981,2983.5000739980387,0.1320134943181818,IMG_6672.wav,8.42,medium
5.370022675736961,0.21654938,384.3559188913005,3443.624840404234,0.1785383553340517,IMG_6666.wav,5.370022675736961,short
16.8,0.24509649,766.9047619047618,2931.34203429603,0.1385376650984116,IMG_9233.wav,16.8,long
8.8,0.05709167,301.25,2526.5072655679996,0.1055421854386543,IMG_0015 2.wav,8.8,medium
4.970022675736962,0.0773251,62.17275456478296,2804.2393206639917,0.1365847565406976,IMG_6896.wav,4.970022675736962,short
13.110022675736962,0.2600442,69.7176521053287,2629.231138831235,0.1181830752212389,IMG_6882.wav,13.110022675736962,long
13.050022675736962,0.20973226,58.77384423446498,3020.6729095912956,0.1340865411301065,IMG_6883.wav,13.050022675736962,long
5.46,0.07519635,63.55311355311355,2465.5239042936423,0.1150192002118644,IMG_6897.wav,5.46,short
8.330022675736961,0.27578264,305.5213772001938,3205.595211694146,0.1435383661211699,IMG_6667.wav,8.330022675736961,medium
7.1,0.06889708,276.9014084507042,3318.531699453,0.1818751914828431,IMG_0194 2.wav,7.1,short
12.67002267573696,0.27852264,96.132424635077,3095.0723451772405,0.1410265353136447,IMG_9232.wav,12.67002267573696,long
7.170022675736962,0.13716449,99.02339673242714,2737.35632574582,0.1298922936893204,IMG_9226.wav,7.170022675736962,short
7.510022675736962,0.09211089,315.7114302277833,3036.0664452041888,0.1300651644483024,IMG_6673.wav,7.510022675736962,short
21.44,0.2940483,761.5671641791045,2541.5713435675298,0.1182554831236471,IMG_0169 2.wav,21.44,long
4.650022675736961,0.14544615,73.33297572488857,1785.3037309983777,0.0738932291666666,IMG_6868.wav,4.650022675736961,short
15.630022675736962,0.092095226,303.5184336209748,2583.9282052016015,0.1155292273275222,IMG_0031 2.wav,15.630022675736962,long
11.18,0.7481963,116.3685152057245,2378.524544507721,0.0859142002723029,IMG_6303.wav,11.18,medium
17.64,0.3977232,182.0861678004535,2883.364548766478,0.1584614000822368,IMG_9178.wav,17.64,long
6.870022675736961,0.47917324,98.39851073380686,2571.5962621024905,0.1525895402238175,IMG_9144.wav,6.870022675736961,short
13.370022675736962,0.34655786,98.42915243428796,2587.188243377455,0.1404588487413194,IMG_9150.wav,13.370022675736962,long
6.470022675736962,0.40375692,99.99964952615936,2310.455057501875,0.088597670250896,IMG_6288.wav,6.470022675736962,short
8.0,0.26912975,182.0,2488.18962555902,0.1300200973731884,IMG_9187.wav,8.0,short
11.83002267573696,0.1304598,182.33270206860595,3460.722188912824,0.2434273514093137,IMG_9193.wav,11.83002267573696,medium
21.04,0.43567312,812.7851711026617,2412.055140212706,0.1095537313947078,IMG_0154 2.wav,21.04,long
10.23002267573696,0.050569244,55.62060007447733,2909.2809235619648,0.1478850003543083,IMG_9986 2.wav,10.23002267573696,medium
5.809977324263039,0.3537858,83.13285457809695,2359.581414627656,0.0942363359063745,IMG_6934.wav,5.809977324263039,short
6.670022675736962,0.08487599,230.73384826685884,2827.679270064156,0.124784681532118,IMG_0210 2.wav,6.670022675736962,short
4.72,0.20018016,49.364406779661024,2281.0158152447966,0.098611270680147,IMG_6920.wav,4.72,short
7.72,0.19059882,63.08290155440415,2374.0212047610535,0.1054980762012012,IMG_6908.wav,7.72,short
4.86,0.18641809,49.38271604938271,2827.164268540539,0.1352283296130952,IMG_6924.wav,4.86,short
3.8500226757369616,0.13708009,156.36271541823234,2980.9633505291213,0.1441341538027108,IMG_6930.wav,3.8500226757369616,short
12.98,0.23250213,82.89676425269646,2264.684735197072,0.0868538992745535,IMG_6918.wav,12.98,long
16.870022675736962,0.15938142,305.3345036345649,2360.656068489566,0.0950039492348693,IMG_0035 2.wav,16.870022675736962,long
11.210022675736962,0.33182925,116.41368066315776,2276.8831359172927,0.0865400168219461,IMG_6298.wav,11.210022675736962,medium
16.0,0.1576172,293.9375,2742.4820722069476,0.1182312896286231,IMG_0128 2.wav,16.0,long
10.54,0.17811662,964.3263757115748,3393.364070310874,0.2174368030699339,IMG_9197.wav,10.54,medium
18.9,0.4856757,797.9894179894179,2553.294109420802,0.1332539926289926,IMG_9183.wav,18.9,long
10.24,0.23733999,877.1484375,3314.7982010305404,0.1980113033795248,IMG_9168.wav,10.24,medium
16.77002267573696,0.55625093,919.7363830828684,2871.8952239002165,0.1473609850449516,IMG_9154.wav,16.77002267573696,long
6.070022675736961,0.09564516,44.48088819820089,2531.358121085155,0.074966081226145,IMG_0190 2.wav,6.070022675736961,short
12.370022675736962,0.3288209,928.77760220561,2648.347529835932,0.1551406030136022,IMG_9140.wav,12.370022675736962,long
24.84,0.21119419,682.9710144927536,2206.6252126785535,0.089206246349299,IMG_0150 2.wav,24.84,long
9.130022675736962,0.051242284,538.2242930303948,2945.8118502545726,0.1338039340101522,IMG_9982 2.wav,9.130022675736962,medium
12.75002267573696,0.18865083,380.5483428067355,3010.034088510953,0.1387677556818181,IMG_6688.wav,12.75002267573696,long
9.73002267573696,0.10463774,899.2784797736626,2950.807195742864,0.1450102306547619,IMG_0008 2.wav,9.73002267573696,medium
8.12,0.1243004,55.78817733990147,2328.506345059987,0.09369140625,IMG_6878.wav,8.12,medium
5.72,0.09351184,47.90209790209791,2475.6936171022717,0.1222245065789473,IMG_6893.wav,5.72,short
5.0,0.1958243,373.2000000000001,3094.6791746899953,0.1281399197048611,IMG_6677.wav,5.0,short
6.630022675736962,0.23736802,98.49136751669036,2801.938664538385,0.1339119864510489,IMG_9222.wav,6.630022675736962,short
7.2300226757369614,0.6418909,702.2107990114289,2797.6704514357702,0.1565520457732371,IMG_9236.wav,7.2300226757369614,short
8.43002267573696,0.24795608,1139.2614669521522,3133.161737764904,0.1635259271978022,IMG_9237.wav,8.43002267573696,medium
6.090022675736962,0.18935414,349.42398629779944,3064.5068317734363,0.1271981939163498,IMG_6676.wav,6.090022675736962,short
13.870022675736962,0.41217119,97.83689844817778,2928.5101915892515,0.1352735028219063,IMG_9223.wav,13.870022675736962,long
13.9,0.28190386,86.11510791366906,2732.4814152937884,0.1319019655154424,IMG_6886.wav,13.9,long
18.9,0.10846938,398.57142857142856,2804.378487193655,0.1334753387976044,IMG_0131 2.wav,18.9,long
4.94,0.11357458,110.93117408906882,2427.2047478456,0.1158808318661971,IMG_6892.wav,4.94,short
21.0,0.13029487,228.3809523809524,2373.078073189605,0.1062478418508287,IMG_0174 2.wav,21.0,long
6.030022675736961,0.07282642,228.52318707600668,3012.698183980059,0.1440298227163461,IMG_0189 2.wav,6.030022675736961,short
7.670022675736962,0.20809832,71.57736335469832,1577.45601703659,0.0436547040219033,IMG_6879.wav,7.670022675736962,short
12.66,0.19003096,379.4628751974724,2729.510208037254,0.110757569253663,IMG_6689.wav,12.66,long
4.24,0.347228,146.69811320754715,2710.3437530428855,0.1248345713797814,IMG_6306.wav,4.24,short
10.1,0.625325,1057.2277227722773,2820.329682644883,0.1560805046695402,IMG_9141.wav,10.1,medium
8.170022675736961,0.31564426,98.4085395977774,2560.439942656731,0.1343841552734375,IMG_9155.wav,8.170022675736961,medium
9.33002267573696,0.040345725,303.32187802281663,2947.6510206923126,0.1445713327891791,IMG_0011 2.wav,9.33002267573696,medium
11.030022675736962,0.13974592,960.6507902570596,3033.2853902773977,0.1786237444196428,IMG_9169.wav,11.030022675736962,medium
17.34,0.40553072,938.9850057670128,2532.800482585154,0.1321797607095046,IMG_9182.wav,17.34,long
7.370022675736961,0.1536724,1048.5720790848509,3185.6530070574136,0.2017998845322327,IMG_9196.wav,7.370022675736961,short
10.24,0.44320893,97.75390625,2538.065136728567,0.1129023349123303,IMG_6299.wav,10.24,medium
10.38,0.18653315,788.5356454720616,2660.425472570052,0.1224572317940848,IMG_6919.wav,10.38,medium
3.7500226757369615,0.23060623,103.4660410216718,2657.635018199738,0.1251446759259259,IMG_6931.wav,3.7500226757369615,short
4.250022675736961,0.13460964,49.41150107242324,2769.0860385749065,0.1262684697690217,IMG_6925.wav,4.250022675736961,short
29.84,0.37083095,785.254691689008,2258.2070211899577,0.1062486331162519,IMG_0149 2.wav,29.84,long
4.290022675736961,0.18571115,82.5170463555156,2395.1717421016606,0.1037637246621621,IMG_6933.wav,4.290022675736961,short
4.34,0.22333747,49.53917050691244,2643.014227554392,0.1182084517045454,IMG_6927.wav,4.34,short
10.1,0.04133336,300.2970297029703,2934.8735499982063,0.1410998114224138,IMG_0013 2.wav,10.1,medium
8.170022675736961,0.17206195,934.2691327734263,3101.4549987839696,0.1749059503728693,IMG_9180.wav,8.170022675736961,medium
10.7,0.039567936,62.99065420560748,2402.6290608654786,0.0966765099647505,IMG_9999 2.wav,10.7,medium
13.54,0.16188169,883.530280649926,2926.053643786356,0.1606946971318493,IMG_9194.wav,13.54,long
14.44,0.33018556,826.6620498614959,2573.681153608964,0.1401288685691318,IMG_9143.wav,14.44,long
20.04,0.39310884,1012.624750499002,2660.4662231372736,0.1379886203342014,IMG_9157.wav,20.04,long
14.630022675736962,0.095561706,294.9414430612042,2729.051158146518,0.1118133109647385,IMG_0133 2.wav,14.630022675736962,long
21.87002267573696,0.2506746,800.8679396309676,2398.337133300656,0.1063209096337579,IMG_0176 2.wav,21.87002267573696,long
