duration,amplitude_max,dominant_frequency,spectral_centroid,zero_crossing_rate,file_name
18.0,0.12802124,346.5,2193.2444657964047,0.10047959789787371,IMG_6684.wav
18.0,0.10394287,46.27777777777778,673.3516644727066,0.01841688647712629,IMG_6874.wav
18.0,0.3098755,894.2777777777777,1518.3715002329666,0.08928939976643041,IMG_9206.wav
18.0,0.109191895,149.61111111111111,1229.004375410833,0.05377700648356959,IMG_0020 2.wav
18.0,0.38793945,952.8333333333333,3148.362524044544,0.16875339783344073,IMG_9212.wav
18.0,0.0496521,72.16666666666666,861.3401535848877,0.034628956588273196,IMG_0218 2.wav
18.0,0.23651123,936.6111111111111,1127.8029539866911,0.06139318721810567,IMG_9213.wav
18.0,0.49404907,962.4444444444443,3141.6789732176503,0.17722218307023196,IMG_9207.wav
18.0,0.2019043,107.83333333333333,467.39685930549103,0.02174047096488402,IMG_6861.wav
18.0,0.14639282,44.22222222222222,819.3802979385651,0.03509584407216495,IMG_6875.wav
18.0,0.17526245,348.8333333333333,2162.8368707816508,0.08664160659632732,IMG_6685.wav
18.0,0.31027222,757.6111111111111,2257.0015442717568,0.10555684197809279,IMG_0119 2.wav
18.0,0.033599854,61.72222222222222,1640.8327056028659,0.06727332675579897,IMG_0004 2.wav
18.0,0.10522461,303.16666666666663,1925.901637088307,0.07964332816527062,IMG_0041 2.wav
18.0,0.31610107,860.1111111111111,1123.6781597879587,0.07022063265141752,IMG_9159.wav
18.0,0.16616821,872.6666666666666,2869.3230823979065,0.1745555130476804,IMG_9165.wav
18.0,0.28982544,1079.3333333333333,937.781982458418,0.05936266712306701,IMG_9171.wav
18.0,0.30480957,97.6111111111111,945.2071063336822,0.03684824520779639,IMG_6295.wav
18.0,0.20394897,304.55555555555554,2096.50753403456,0.0881322487113402,IMG_0039 2.wav
18.0,0.31704712,400.27777777777777,2264.59390864059,0.10158641067976804,IMG_0161 2.wav
18.0,0.027770996,60.11111111111111,1991.6545550266223,0.08513397531411082,IMG_0124 2.wav
18.0,0.22018433,63.44444444444444,2113.1420388766674,0.09538033082313144,IMG_6915.wav
18.0,0.08703613,49.44444444444444,614.6172374566916,0.030107321198453607,IMG_6901.wav
18.0,0.6191406,207.94444444444443,532.5012296923741,0.023868521464239692,IMG_6929.wav
18.0,0.0692749,81.38888888888889,936.8822603407813,0.03669848884503866,IMG_6905.wav
18.0,0.21450806,78.44444444444444,1774.0991296512639,0.06300464118878867,IMG_6911.wav
18.0,0.18621826,106.72222222222221,1040.4116985912087,0.03134375503382732,IMG_6939.wav
18.0,0.16641235,763.5555555555555,2369.6942286893764,0.1064258064191366,IMG_0158 2.wav
18.0,0.3357544,49.33333333333333,1332.8279723110982,0.04993808392396907,IMG_6291.wav
18.0,0.18719482,98.44444444444444,1071.9628924312235,0.05948410820715206,IMG_9149.wav
18.0,0.17810059,989.0,1795.0517027148755,0.10871619784954897,IMG_9175.wav
18.0,0.66186523,657.1111111111111,3037.223197600973,0.16356666800902062,IMG_9161.wav
18.0,0.08721924,231.94444444444443,1032.8590462292887,0.04800824037532216,IMG_0198 2.wav
18.0,0.28823853,805.2222222222222,2180.19617294715,0.09063783625966494,IMG_0165 2.wav
18.0,0.06549072,229.7222222222222,2196.5448302642576,0.0832739761195232,IMG_0120 2.wav
18.0,0.1333313,45.61111111111111,945.9389147439084,0.04329406109052835,IMG_6871.wav
18.0,0.16577148,55.33333333333333,385.79352195696003,0.010849156330541237,IMG_6865.wav
18.0,0.2298584,379.0,1023.9176282206923,0.04303922358247423,IMG_6681.wav
18.0,0.36779785,1069.888888888889,2405.1363909784236,0.12301415512242268,IMG_9203.wav
18.0,0.15490723,877.9444444444443,1409.7130334085427,0.09011935204574742,IMG_9217.wav
18.0,0.40014648,2107.3888888888887,793.6048573905977,0.05077244080219072,IMG_9216.wav
18.0,0.09951782,513.1666666666666,2468.829211310153,0.1158434681056701,IMG_0141 2.wav
18.0,0.3753662,787.5555555555555,1659.3156248524886,0.09420178600193299,IMG_9202.wav
18.0,0.042419434,64.66666666666666,1492.605069735698,0.05645122724710051,IMG_9993 2.wav
18.0,0.32525635,379.55555555555554,1010.9435786530295,0.044339209487757734,IMG_6680.wav
18.0,0.12564087,1054.2222222222222,1059.6495831582347,0.04959578366623711,IMG_0205 2.wav
18.0,0.26367188,61.44444444444444,346.7711035072943,0.00971717441204897,IMG_6864.wav
18.0,0.21813965,67.22222222222221,467.6742788635015,0.017025662451675257,IMG_6870.wav
18.0,0.062042236,148.94444444444443,1459.4542371343002,0.0691943611066366,IMG_0019 2.wav
18.0,0.45446777,248.0,1981.4041278558027,0.12186266712306701,IMG_9160.wav
18.0,0.16915894,302.55555555555554,2360.437721933759,0.08973866885470361,IMG_0024 2.wav
18.0,0.33843994,751.2777777777777,2209.881881133466,0.13182083601804123,IMG_9174.wav
18.0,0.42648315,935.0,3033.220267754994,0.16679523900612114,IMG_9148.wav
18.0,0.46038818,100.0,1537.043560971133,0.057497004872744846,IMG_6290.wav
18.0,0.13067627,662.3333333333333,2365.955476173138,0.1040636829494201,IMG_0181 2.wav
18.0,0.09957886,653.8333333333333,2323.4125862371493,0.10522020477609537,IMG_0139 2.wav
18.0,0.2543335,76.05555555555556,1535.7904815806417,0.07403186916076031,IMG_6910.wav
18.0,0.14541626,44.55555555555555,956.3776832378572,0.046196691768685565,IMG_6904.wav
18.0,0.25854492,65.22222222222221,2076.9386587406375,0.08490745308472938,IMG_6912.wav
18.0,0.07614136,69.44444444444444,915.6285133617831,0.03079821399806701,IMG_6906.wav
18.0,0.09625244,302.77777777777777,2510.520177434447,0.11805394752738402,IMG_0026 2.wav
18.0,0.07208252,182.77777777777777,1437.3535738067885,0.1134826030927835,IMG_9189.wav
18.0,0.89505005,108.94444444444444,2139.46085414843,0.07212908243395619,IMG_6292.wav
18.0,0.09283447,231.7222222222222,968.4749206668108,0.038505632852770616,IMG_0183 2.wav
18.0,0.27731323,578.5555555555555,1456.5981325298687,0.09123560325386598,IMG_9162.wav
18.0,0.37216187,1146.5555555555554,1189.4671706238043,0.06939760188466494,IMG_9176.wav
18.0,0.07220459,399.27777777777777,1071.8017082330389,0.04583236851643041,IMG_0207 2.wav
18.0,0.04815674,2317.277777777778,1686.5590911074169,0.0823389426949098,IMG_9991 2.wav
18.0,0.33236694,793.3333333333333,2040.712759150938,0.09085051546391752,IMG_0143 2.wav
18.0,0.18395996,57.44444444444444,429.3654568727664,0.01518516933795103,IMG_6866.wav
18.0,0.18496704,71.66666666666666,744.7277390122346,0.03076926949097938,IMG_6872.wav
18.0,0.13601685,360.5,1085.0550316235579,0.04398998771746134,IMG_6682.wav
18.0,0.28118896,97.27777777777777,2087.1493422526078,0.09704023538176547,IMG_9228.wav
18.0,0.8583374,307.1111111111111,961.6986319675264,0.04100744503060567,IMG_6669.wav
18.0,0.10247803,55.666666666666664,577.993193279634,0.021323292525773196,IMG_6899.wav
18.0,0.2371521,751.2222222222222,2184.112637489181,0.12068160538820877,IMG_9214.wav
18.0,0.4251709,148.5,1692.3909134890853,0.08966819527222938,IMG_9200.wav
18.0,0.3829956,769.0,2252.641625324164,0.10056580219072164,IMG_0167 2.wav
18.0,0.41073608,792.0555555555555,3389.2511542198854,0.18855647450869845,IMG_9201.wav
18.0,0.118774414,295.38888888888886,2250.115635704905,0.10123718890947164,IMG_0122 2.wav
18.0,0.121032715,64.16666666666666,569.8759590146437,0.023151201071198453,IMG_6898.wav
18.0,0.19113159,1082.1666666666665,1359.5352187313479,0.07267714038337629,IMG_9215.wav
18.0,0.1531372,376.88888888888886,1579.287812450788,0.0639025501369201,IMG_6668.wav
18.0,0.1496582,91.77777777777777,724.0412727602817,0.03357499899323454,IMG_9229.wav
18.0,0.079193115,820.2777777777777,1083.4831855961995,0.054659813949742266,IMG_0223 2.wav
18.0,0.15078735,382.55555555555554,1016.9515860106485,0.04180845280283505,IMG_6683.wav
18.0,0.13735962,79.0,787.3604757764251,0.030029296875,IMG_6873.wav
18.0,0.1803894,49.33333333333333,429.8941785637499,0.016926244362113402,IMG_6867.wav
18.0,0.4342041,821.1111111111111,1937.505943576928,0.11156786102609537,IMG_9177.wav
18.0,0.06259155,57.888888888888886,1504.60774798686,0.06914213514819588,IMG_0002 2.wav
18.0,0.150177,866.9444444444443,2075.299468503091,0.12053059056862113,IMG_9163.wav
18.0,0.82507324,82.5,1167.3758197898298,0.06562600676546392,IMG_6287.wav
18.0,0.8380127,49.27777777777778,2367.384692229912,0.09428547338112113,IMG_6293.wav
18.0,0.35794067,182.0,1902.5462491788635,0.10370753966655928,IMG_9188.wav
18.0,0.16201782,65.33333333333333,976.6260744362208,0.041266687137564435,IMG_6907.wav
18.0,0.059539795,61.72222222222222,1725.9206681890503,0.07992270558150773,IMG_9988 2.wav
18.0,0.2293396,806.8333333333333,2171.2375768956917,0.10244153209568299,IMG_6913.wav
18.0,0.15219116,463.9444444444444,1691.168643251589,0.07639713877255154,IMG_6948.wav
18.0,0.10757446,57.11111111111111,614.160508647081,0.027975495328608248,IMG_6974.wav
18.0,0.15701294,470.7222222222222,1818.5970498933975,0.08012594635953608,IMG_6960.wav
18.0,0.13931274,80.0,609.2128387685141,0.024484536082474227,IMG_6753.wav
18.0,0.06427002,61.77777777777777,1389.1082717499175,0.06391261779155928,IMG_0021 2.wav
18.0,0.33605957,776.1111111111111,2437.5553183257725,0.10915602851159793,IMG_0179 2.wav
18.0,0.18759155,866.6666666666666,2494.01592200828,0.1219249607361469,IMG_9879.wav
18.0,0.17782593,836.2777777777777,3238.382790321195,0.18420598924774484,IMG_9138.wav
